project_id,option_id,total_pv_kwp,total_inverter_kw,total_battery_kwh
c1935dcd09dc9d4f,a07adf21cf3ab5f0,0.0,0.0,10.0
c195868f8745de8f,87bb6534a8a3c5e0,0.0,0.0,7.0
c1e8189403a8431d,7020e045877e3bfc,0.0,0.0,5.0
c21de289083c3109,e6772283672339f0,0.0,0.0,5.0
c24b9cad899535ca,7b6d573961b8e175,0.0,0.0,14.0
c2b3e6aaaa15538c,6b94dd769b8edcd2,0.0,0.0,7.0
c2ecab9ad74fa4ed,e778955aba4ecdda,0.0,0.0,10.0
c2fa0bf3cc1eefe1,3045b136ace96f5d,0.0,0.0,10.0
c355f5e2fd4cce25,c42cbea19d09d9ba,0.0,0.0,10.0
c359b8bb989ed189,944cdf3195c32997,0.0,0.0,7.0
c39b8d56c874eba7,1f09934388e141d7,0.0,0.0,6.98
c3f7deabd0f3381c,204f1593c92425c0,0.0,0.0,5.0
c3ff56d8977cfe55,5e0a2bbd188b6e27,0.0,0.0,5.0
c40dc1d1277cdcf7,ca8cd164650b09b8,0.0,0.0,10.0
c46fc09294f14065,80e0ec8ba5b21445,0.0,0.0,5.0
c48c67a333d150ed,264f8805727dfa73,0.0,0.0,9.2
c4b55b1e8ab0301b,03cda8f0a431c2ff,0.0,0.0,3.5
c511d103a7edf932,c0e2a2f756f453fc,0.0,0.0,10.0
c54270ae8e624f57,0154c4719a25ba0c,0.0,0.0,14.0
c6937b83f2afa2da,392a8bb2ac622659,0.0,0.0,7.0
c6b0e3a682dc88d7,9849412a68757574,0.0,0.0,14.0
c6b47f4f990cbf62,1157d0fad4a33c6c,0.0,0.0,15.0
c7333b55f683c128,93e49b6fe337e0ca,0.0,0.0,7.0
c7530447c722305b,c9f9cafbe1f3827b,0.0,0.0,5.0
c75e1eb3cc47c316,ac178218cb26cc20,0.0,0.0,15.0
c76121f90ed6da13,b4981dcc03be18c4,0.0,0.0,10.0
c77b6a7921a35b25,5590ea886046c533,0.0,0.0,7.0
c7d2a529642d0ea0,1767d6c54cb549d9,0.0,0.0,5.0
c8628f61b37d1565,8ca4f244f21bbc0e,0.0,0.0,5.0
c87d8a4e3dd5ead1,47ed3228b5b7d375,0.0,0.0,10.0
c882de3b6e70137a,d09d90e988f32650,0.0,0.0,5.0
c8c81394a4f5653b,c68647c6e9453849,0.0,0.0,10.0
c8cc431f54c1505b,633e8cac161ca071,0.0,0.0,10.0
c90e5b8eeb8a88bc,4ba14d6cd8441587,0.0,5.0,0.0
c971d27b5f531e99,ee8e16369894a138,0.0,0.0,11.98
c987cac813e461ed,f9664f4efc622d9b,0.0,0.0,5.0
c99b83c02a3bc66b,70eef8ad79352bc2,0.0,0.0,10.0
c9a03f1ab109ccc8,c138172738996a04,0.0,0.0,10.0
c9a275f2f2e29483,ab5e722d989ecace,0.0,0.0,5.0
c9a4b405fb765d99,ecfb0c6be26a7eb3,0.0,0.0,7.0
c9af60702daf8516,26c1b63e1427ce19,0.0,0.0,7.0
ca08a79840b00f02,4b939be75987af4f,0.0,0.0,10.0
ca18fd9ddf602c4b,7e4e78ccd604ac23,0.0,0.0,15.0
ca6dc354cf00bbea,1e8de77365952321,0.0,0.0,5.0
ca89d0bf9c6c39b2,6f0701eff4bfe4cf,0.0,0.0,5.0
cac5e6722fb16847,05769c879254c1ad,0.0,0.0,10.0
cae06c17e48cb4fa,0b3df117c7f34e4a,0.0,0.0,14.0
caf9c39b7377a143,0b2717de7e40a3ed,0.0,0.0,6.98
cb58072ab048183c,b652d402e8a83103,0.0,0.0,10.0
cba653243d71228d,7000ca22c7e763a0,0.0,0.0,10.0
cbbdafbc17eda288,a71274dee89da462,0.0,0.0,10.0
cbe4679a740f3df8,63a4b813b72e5396,0.0,0.0,5.0
cbf4e7d90e9bcfd8,c45cc8879fe62b52,0.0,0.0,10.0
cc086f075f2d8db1,c47944b6436a46f1,0.0,0.0,7.0
cc100aab45b5a228,d8924a638da422ae,0.0,0.0,5.0
cc4149b97f52ce2e,1176c93f82f0e699,0.0,0.0,10.0
cc526a96f5fbe8a5,9c9e486c621b4d7b,0.0,0.0,14.0
cc60e846f0162953,73286505f0eb36e3,0.0,0.0,10.0
cc8641e5a55870a9,93044b8d81109b4d,0.0,0.0,10.0
ccb16b8c9b1b5eac,3a7da7adb1d31ac9,0.0,0.0,5.0
cd0d5a804b92fc54,5f42551c1dad6a75,0.0,0.0,10.0
cd34fb79a00c540b,76146e65ebbea491,0.0,0.0,7.0
cd59e0925e7ef9f0,7b9ff778fc66ae9c,0.0,0.0,5.0
cd69430c5dd70177,45d6a225dad26ba8,0.0,0.0,5.0
cd6db9e7b6cf3668,1b6c8c008482014b,0.0,0.0,5.0
cd95bca9a58bd8b7,8b5b39f5281ae845,0.0,0.0,3.5
cd9a2d546ebc3f6f,8acbb4a635450e9f,0.0,0.0,5.0
ceea6ce0d0bf23ec,d85e93f1cc02f579,0.0,0.0,5.0
cf0ace19ffe13a03,c3757ae62e8e3eb5,0.0,0.0,10.0
cf25ca33c94d1cd3,81a0834b8fe15e0b,0.0,0.0,5.0
cf25e66c2b331685,03e5c6a71d9e1b80,0.0,0.0,5.0
cf2df8bf2908f342,00645f8d9ee1b174,0.0,0.0,10.0
cfe466f593c4c205,b69d436fbb938422,0.0,0.0,5.0
d009fc8beaabd1f4,06dbd56d2ef44234,0.0,0.0,5.0
d04c6b90f0f5651f,37bacd810f3c1de0,0.0,0.0,10.0
d07e0539180eed9a,144acc44b40e94e0,0.0,0.0,5.0
d0d3968295fcc2d0,c2f245fc47dcb239,0.0,0.0,15.0
d0dc889a58128ec8,0ec00d5cae2b869b,0.0,0.0,10.0
d0f3be55255e5d53,af674aa576a12423,0.0,0.0,7.0
d11193e454b69b6f,657c590ba272899d,0.0,0.0,14.0
d167fec0b05096a0,ea1406e587bd9d38,0.0,0.0,5.0
d1760ed708382955,60308e8aaebad9fd,0.0,0.0,10.0
d1aa1663dbaf7202,49c41ab8eedafa12,0.0,0.0,5.0
d25282262b86eb99,c04657d9be424397,0.0,0.0,5.0
d29acf85404c9f8d,eef5578aa984b7b0,0.0,0.0,5.0
d2aa3650099b22fd,a7d60b273c729790,0.0,0.0,5.0
d2f4dd2f5381a696,b0b9e602a20a21f3,0.0,0.0,10.0
d3866cafaae364d2,1fd36856b3dbcce2,0.0,0.0,21.0
d3c14788ceb4ba76,5a32a131fe938c00,0.0,0.0,15.0
d4000b9ad1ad724f,6cbba0280d6ca13f,0.0,0.0,10.0
d44f71a8d1cde058,d33576f4a5f68e2c,0.0,0.0,15.0
d4a3362a3766dfcf,718bc1a6b1377311,0.0,0.0,10.0
d4dd3909745b2772,444defc913939b01,0.0,0.0,5.0
d58e6bb9b0d0d352,b1356467766c1f14,0.0,0.0,10.0
d5b8d43b2efd4dd6,ee39cff227b74870,0.0,0.0,14.0
d5b95d26b1c62e2b,c4a93c05e56ab7c0,0.0,0.0,15.0
d60c77025e91576d,b3cb190aa6ecea96,0.0,0.0,10.0
d613980e3b7f146f,98489340bddd9696,0.0,0.0,10.0
d6358f8ec46bea14,093008a9865e426a,0.0,0.0,10.0
d669cdad808e8d3d,cc4c149883884664,0.0,0.0,10.0
d68526ab11fb58bb,54b2a7098c1fa297,0.0,0.0,3.5
d726de89a0f094b0,1e2e76b5162cb1f6,0.0,0.0,15.0
d7344cfd7cd0956d,600cfd2bb7bab986,0.0,0.0,5.0
d739031cbeeafe66,9a22536eebd74342,0.0,0.0,7.0
d7651097b5ee44d9,2ae5dfbbe257dbbf,0.0,0.0,7.0
d79657d35370712a,bc86ae9a29675ff0,0.0,0.0,3.5
d7b52bc2d4f07c99,76a7e397f8e0a853,0.0,0.0,10.0
d7eca059c2badef0,957a533b61dc51e8,0.0,0.0,5.0
d852f6a02986ee19,2f5b16a44628a44f,0.0,0.0,15.0
d8614d5905c51547,a1c571f8d49e8dfd,0.0,0.0,7.0
d86de585a797838f,292d12e39890250f,0.0,0.0,15.0
d87b0d7adbc27b99,57ed0359ef44b1cb,0.0,0.0,10.0
d881e6f2c8bc0a0d,6174e6414507883b,0.0,0.0,11.98
d8cca397102dafec,2beb7f75b53d86e8,0.0,0.0,7.0
d9101d50ddae2c33,40a821c7c90ba565,0.0,0.0,15.0
d97cc6bb175e0472,35d8b5f84a600cb2,0.0,0.0,10.0
d980e6361a4a6733,855f6e8e2bfc4b84,0.0,0.0,7.0
d9aff7f129527053,6afda574e15bf214,0.0,0.0,7.0
da07fd76f58d35b9,afd6fba347b9d3b1,0.0,0.0,11.98
da2ec6861069f015,6b18adcec7357907,0.0,0.0,10.0
da54646eeca9eb59,78c78d78fcae1b94,0.0,0.0,5.0
dabbc2ce35a446ce,a46c7a8c6288b4fe,0.0,0.0,5.0
dac47f7cab6a5c3c,2860fbb4327cf4bd,0.0,0.0,7.0
db472549fe45a3f5,6eaaf5d2cb1093f2,0.0,0.0,10.0
db57da9ddf2b5d1a,b9cfe1276ac55bbd,0.0,0.0,10.0
db996eab790265be,f7424ec1f28ef52a,0.0,0.0,4.6
dba7fd6a7621f29a,6f077a127e932230,0.0,0.0,5.0
dbaff3cfaa2eddc7,4450e3a69c5fcc37,0.0,0.0,10.0
dbb7b11abb1875cc,035df80301d730c1,0.0,0.0,11.98
dc2915cf7eb1950a,1309124b1d3a665e,0.0,0.0,5.0
dc338d55bace4a03,6d316b77ff75eb5e,0.0,0.0,11.98
dcf8abae58ea4d46,15b66969138f13b3,0.0,0.0,7.0
dd04d7d8a36ef562,80635efc8fc1c7b5,0.0,0.0,5.0
dd2fa75aa4650302,07e225cc000e35dd,0.0,0.0,10.0
dd3876126a182198,65da6755a405226f,0.0,0.0,5.0
dd5b4b4d125ade9a,e969eb8e3cee1e40,0.0,0.0,15.0
ddda08be2740d550,81fc6d34ad200413,0.0,0.0,10.0
dddc2b60b298a400,ea70d07aea622439,0.0,0.0,16.98
de07b4ddd77260ec,125cd328385ec6e2,0.0,0.0,14.0
de5389348dac26de,1181a617a99cdc00,0.0,0.0,5.0
de61ac394ef0fd27,df928f7fb4636b66,0.0,0.0,10.0
de6d2f8bb30c7d89,aefe95b4877efab9,0.0,0.0,15.0
dfe28e8b341c8b23,47ef3f92d03bf69f,0.0,0.0,10.0
dff18b14fc4c781a,8ef13dee98d2b0c5,0.0,0.0,10.0
e00c1cf4fffa29fe,c3ae1a0d996a0aa9,0.0,0.0,16.98
e02367b61b050e5f,3e6ece5c30c694b0,0.0,0.0,7.0
e0726173bc16e972,66cdba0c5dabb8a0,0.0,0.0,7.0
e0c35fd0f059ebd6,36d84f21693e1f54,0.0,0.0,10.0
e0fc2788760b7cd3,1771f0a4c2aa4ae2,0.0,0.0,7.0
e12905483d24552d,f5e99bdf68c02e7d,0.0,0.0,10.0
e14cbf8ca5ad6c90,949a3e3ca118bfe2,0.0,0.0,7.0
e18a3615dcaa0295,14996547a3d8ea54,0.0,0.0,5.0
e1982e2907b5b578,2b15a6486310e05f,0.0,0.0,10.0
e1de2074a3c5f54f,8620a9da7931dcf4,0.0,0.0,7.0
e1ebbea6b81ba2d2,3f26114a1e840769,0.0,0.0,5.0
e1f3dde146b86576,2c7fd3381b1e8a2c,0.0,0.0,5.0
e2306e01f77eec17,5bc5618654765563,0.0,0.0,5.0
e26de7a1f1f3e33c,5e4924846b628161,0.0,0.0,5.0
e271169729673665,fcb387e41e86a62a,0.0,0.0,10.0
e2e24a35fb122c54,32ee4f73c5d0ddf8,0.0,0.0,10.0
e30867309c7505a6,b1691ce8004d0728,0.0,0.0,10.0
e34c17b4c774c5ff,c52cd1bf23f39e5a,0.0,0.0,5.0
e34e8b077ad292e5,5ea77972cf7de2d6,0.0,0.0,10.0
e360961e0e66e234,982ed1e510ef1f9d,0.0,0.0,5.0
e381752e7b2287bb,3ec52a01c2b5d362,0.0,0.0,10.0
e38edda5c96c896c,a2f2673a693718a9,0.0,0.0,10.0
e3e9d3aa3d5ab40a,dc641506b445cded,0.0,0.0,14.0
e3f7e8a1fbb0a26c,50d50aa6b12ce3e7,0.0,0.0,5.0
e4005120b4c23e8e,afc543d5667410fc,0.0,0.0,10.0
e4612ebfed81a270,4f5e60a17607add1,0.0,0.0,5.0
e5eaa3e233d92fb8,2a1e371b683d689d,0.0,0.0,10.0
e6644c996e51fc07,12a273e223014014,0.0,0.0,5.0
e66f0a704057741f,ac496a5a24fc9461,0.0,0.0,15.0
e6a67d9c5a56ef22,1c0d3e0707f1e43b,0.0,0.0,10.0
e6c25d8b7169c527,3bc35c918b0722f5,0.0,0.0,10.0
e74e45f3d6d8adfe,3298a4c0a222f00f,0.0,0.0,10.0
e7ee63f47360140b,bfbc381f6dd12136,0.0,0.0,10.0
e7fb680d69b9ac71,011a3ff23d33564f,0.0,0.0,14.0
e898e570e000f0aa,ac56552c4058bd68,0.0,0.0,5.0
e8dd60f1b62db2f3,4e24c69f727ebdbc,0.0,0.0,10.0
e8ec132490510031,bcc4c4bee9bfddab,0.0,0.0,10.0
e97c12a09a7af26d,2dc6ef940686411d,0.0,0.0,15.0
e980b8006d26942d,f7e842b5ef8b3c9d,0.0,0.0,25.0
e98498ff1c4f0cae,fbe6f4a4448a95a7,0.0,0.0,10.0
e9a0b36612cac329,f424361c8b8e604a,0.0,0.0,10.0
ea07763f2d014b95,caae2436134830a5,0.0,0.0,6.98
ea31c134535dbdce,f416fa969bfa6183,0.0,0.0,5.0
ea385a0abae32018,e456749750489c44,0.0,0.0,7.0
ea3a1d6ded504ab4,7436bbec30e998ef,0.0,0.0,11.98
ea561c1207eda28e,03f42e26a313c128,0.0,0.0,10.0
ea5a8b305726042e,e7dae3a5a4d2e61d,0.0,0.0,9.2
ea7855871b9ce382,9f0cbc43647e9769,0.0,0.0,5.0
eacf996030ec1e63,d0b8dbb857e78e9c,0.0,0.0,15.0
eb4857ad5b437926,a79bcca60cf202b4,0.0,0.0,5.0
eb5db655e74fe90b,dd9ed2f6175e026f,0.0,0.0,5.0
eb986d99d83678ac,79347d0764a8feca,0.0,0.0,5.0
ebd08ba75c47a359,0068537aa134dfb4,0.0,0.0,5.0
ebd7b8168d9c1855,f2238fbd81ada5e0,0.0,0.0,4.6
ec0d7be788526427,1410738a7dee8142,0.0,0.0,10.0
ec1d4552eba9e0c2,3406e5d9d8ea1456,0.0,0.0,10.0
ece53951577e8c63,21fcbc8c9a6d8cd0,0.0,0.0,14.0
ed5fee2d536349f8,5170c7e20aac5697,0.0,0.0,5.0
eddf2e3efbd773ea,04eb2f43bf51f7b6,0.0,0.0,7.0
edf90c9ce23c0842,c9f32b67161842a6,0.0,0.0,10.0
ee12509a9bcf19bc,bb33e3dea12b87aa,0.0,0.0,15.0
ee52698d2f3871db,24c2c34343b40c42,0.0,0.0,5.0
ef3e7a0c0eb44fc7,3b6852fded7ab50c,0.0,0.0,5.0
ef57cd3a1b7ec010,4e137b86ea17b760,0.0,0.0,10.0
ef761704e17e1efe,a208af95879910e1,0.0,0.0,5.0
ef7fe3b25ce4a59a,417304b626c12094,0.0,0.0,10.0
ef9786ada8600ab4,3f68bdc8135d003a,0.0,0.0,7.0
efa1c60e59357c1d,40f93ffd56549206,0.0,0.0,10.0
efb44fb513df7af3,158db9b9e345b4d2,0.0,0.0,9.2
efd2459c07480802,2fd011e9d1d89ebc,0.0,0.0,15.0
f0602185887ac4e5,9172a418c52d6dfd,0.0,0.0,7.0
f08c1725b3c3e008,6e15df820cd7fe1d,0.0,0.0,5.0
f0a4a92231940e10,baf93db23c60e433,0.0,0.0,5.0
f0b214a6beae1f4e,0620e3e329382990,0.0,0.0,14.0
f102d54bb01b5317,9c9ffd363f245985,0.0,0.0,5.0
f18b5ba1495f998a,68f1f00c296ee6c4,0.0,0.0,5.0
f1988c146fc377af,011aeb9beef0e613,0.0,0.0,7.0
f1a04266efd7f858,37e52ff9cc3c349e,0.0,0.0,15.0
f1aedc4ad3f6c4d1,c0469d813518aa08,0.0,0.0,10.0
f1e17e69866639c2,1e2b2f6f3d8e602c,0.0,0.0,10.0
f2239786a04ab0c2,8947e288bd0408b9,0.0,0.0,10.0
f2c3e54aa00761bc,3867557abb418417,0.0,0.0,5.0
f2f147b012f2a219,a005a0732f3275c2,0.0,0.0,5.0
f3a13513cdf19279,ff83206aa67708f1,0.0,0.0,10.0
f413f6b973ba40de,3e1256f64056de3b,0.0,0.0,5.0
f41dee20224675bc,aab3f6a72af2b83b,0.0,0.0,10.0
f4434b9b8f41aa67,db1e506b55b0b5c0,0.0,0.0,10.0
f445f74b711899ac,5a526e1804a58293,0.0,0.0,10.0
f481472d61fff49d,acfe811407022550,0.0,0.0,5.0
f49b3e91010ebbc5,9078f2b21ab73763,0.0,0.0,5.0
f4b5e33cbea8311c,fc6f9d49b31d4524,0.0,0.0,14.0
f5a3211ec9a3be36,dc98a67b9d5c4754,0.0,0.0,7.0
f647e233d69edfcc,8ac361e7ad7ca1dc,0.0,0.0,9.2
f68be17866bbb43f,df55bf5c4ad708bf,0.0,0.0,10.0
f6e26d89c8436fe0,607e8501e3fb1dbd,0.0,0.0,5.0
f6f95bc34bc29a78,83b418e23197c0b6,0.0,0.0,10.0
f75c233f7b1b886a,be14eb359e043cc2,0.0,0.0,5.0
f7ca1ea9efa1a0e2,b706cdad35086dac,0.0,0.0,10.0
f81e0ac4d28a3485,ad3cc4c90a253925,0.0,0.0,10.0
f827c8a689e85a69,19ebd12347d2453c,0.0,0.0,10.0
f8a61fa06b3b8a12,6d334a97d0673e40,0.0,0.0,10.0
f8aff1ee63554347,4b9cd6fbd028e4cc,0.0,0.0,5.0
f8d53a6d7fbb3bdd,8872fb5e65ae6a50,0.0,0.0,7.0
f905007f744b85d8,10df858e3e25e04b,0.0,0.0,5.0
f924ea27a5c20ff7,2246e3221b875451,0.0,0.0,14.0
f9888081d3ade639,f93ff7cdc9009c72,0.0,0.0,5.0
f9e70c3b3028a5ce,273841bc4af1812c,0.0,0.0,10.0
f9ef88cbd4ef7a3f,d7b797b6b407de4e,0.0,0.0,10.0
fa751463b9b32353,ddb468199176feb2,0.0,0.0,10.0
fa9dad76267fe2a4,79038928d9b0dfcb,0.0,0.0,11.98
fafaa6609e9636d8,279e95f61664e8b7,0.0,0.0,15.0
fb325d198a7a64ff,0971688e4f97e100,0.0,0.0,10.0
fb57531c7b753e5a,a81fed27cfd5c63b,0.0,0.0,5.0
fb6754e2d70083fa,ceb1ca6627189031,0.0,0.0,15.0
fb704c7eaa7d6a59,cba4a808955437e5,0.0,0.0,10.0
fb758b9b71e83403,6fba5b258c494ff2,0.0,0.0,7.0
fb7c6348caf7edb0,c83160dfa05265e8,0.0,0.0,5.0
fba857d83c70b856,484324f97ff5a328,0.0,0.0,7.0
fc0b4a3affc5a348,3fc6d817da610c34,0.0,0.0,5.0
fc69cc8baadb0766,a7bdfa49f8b89626,0.0,0.0,10.0
fc821493d55cb5c6,9931b9fc33c6b308,0.0,0.0,5.0
fc932d183de7fbbf,ccb042b99ac99ae1,0.0,0.0,5.0
fcfd9c84fb9734ca,1d2c38b6adc4cf7e,0.0,0.0,10.0
fd313e50f5ffde81,553a3daa73b4afc3,0.0,0.0,5.0
fd9b7cf3b0124fbf,b98165afbee7a1dc,0.0,0.0,10.0
fdaca663862219a9,652696168a74e4a4,0.0,0.0,10.0
fdbed24ff4959487,82694de94ceef65f,0.0,0.0,15.0
fe22969b016268a8,de7655689c941366,0.0,0.0,10.0
fe9f9edd42b5a577,338ff3479e1c18a5,0.0,0.0,7.0
fec7d99658488cbd,73c600b087534c9e,0.0,0.0,5.0
fede3b3e9d91a073,de6cc728b88a5ee4,0.0,0.0,5.0
fedf716ba6a3be9b,a1061a48f92cfa0c,0.0,0.0,15.0
fef4f5ef653bd5d9,1bf9e6d940d5ab03,0.0,0.0,10.0
ff14408a7e5aea2a,9d6fb98b20258f29,0.0,0.0,10.0
ff349fbdb9073e41,bd8f9fbaff59d4df,0.0,0.0,10.0
ff48ef3b98cf93f4,4820c694a7b2bf8e,0.0,0.0,10.0
ffcb2a36d819d3a4,c658ca353afb6677,0.0,0.0,7.0
fff8490c3b61d7b8,ec7da0c4846a98f6,0.0,0.0,10.0
